day,campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,account_currency,spend,impressions,reach,frequency,link_clicks,qualified_traffic,adds_to_wishlist,purchase_post_paid,3_second_video_plays,video_p25_watched_actions,video_p50_watched_actions,video_p75_watched_actions,video_p100_watched_actions,attribution_setting,description,headline,website_url,call_to_action_type,image_name,video_name,url_parameters,objective,age,gender
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,0.040002,3,0,0,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,unknown
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.05,5,5,1,1,,,,2,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,female
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,4.88,613,586,1.046075,9,7,2,,121,31,15,9,7,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.29,29,27,1.074074,1,,,,6,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,female
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,4.63,412,398,1.035176,3,5,,,83,16,8,8,6,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,male
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.01,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,unknown
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.31,22,22,1,0,,,,6,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,female
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,2.76,226,218,1.036697,2,1,,,53,10,4,2,2,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,male
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.01,1,1,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,unknown
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.09,7,7,1,0,,,,3,1,1,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,female
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,1.2,105,100,1.05,0,,,,30,3,2,2,1,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,male
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.01,1,1,1,0,,,,1,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,55-64,unknown
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.02,4,4,1,0,,,,2,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,female
2021-03-25,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[047]_[Sport-Publisher-o2-TV-Kategorien]_[Tennis]_[Gesamt]_[Ab29]_[FB],23847068498130319,sequence-1_video_square_52s_variante_1 – Kopie,23847070459040319,EUR,0.46,46,45,1.022222,2,1,,,12,2,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,65+,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,sequence-1_video_square_52s_variante_1,23847068607550319,EUR,0.02,5,5,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,sequence-1_video_square_52s_variante_1,23847068607550319,EUR,0.01,4,4,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_Ab29]_[Männer]_[Generisch]_[Gesamt]_[Ab29]_[FB],23847068498280319,sequence-1_video_square_52s_variante_1,23847068607550319,EUR,0.03,2,2,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[FB],23847068498260319,sequence-1_video_square_52s_variante_1,23847068607610319,EUR,0.44,81,81,1,2,,,,10,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,18-24,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[M_U29]_[Männer]_[Generisch]_[Gesamt]_[U29]_[FB],23847068498260319,sequence-1_video_square_52s_variante_1,23847068607610319,EUR,0.17,27,27,1,1,,,,5,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart-junge-leute?zielgruppe=studenten&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,0.6,63,40,1.575,0,,,,2,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,18-24,female
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,23.82,2665,2636,1.011002,34,7,1,,350,54,25,14,6,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,18-24,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,0,2,2,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,18-24,unknown
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,1.91,145,140,1.035714,1,1,,,23,4,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,female
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,57.58,5589,5589,1,65,18,4,,955,163,73,48,28,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,0.08,10,4,2.5,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,25-34,unknown
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,1.32,101,96,1.052083,0,1,,,23,4,1,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,female
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,24.44,2100,1984,1.058468,21,5,1,,451,62,28,18,10,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,male
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,0.19,9,9,1,0,,,,,,,,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,35-44,unknown
2021-03-26,SoU_Der Sportlover_[Tisi-Schubech]-[Wishlist]-[FB],23847068498060319,[053]_[Sport-Lifestyle-Publisher]_[Gesamt]_[Ab29]_[FB],23847068498160319,sequence-1_video_square_52s_variante_1,23847068607640319,EUR,0.94,61,52,1.173077,1,,,,20,3,2,2,,1d_view_7d_click,"Schnappt euch sofort das Angebot von o2 solange es noch verfügbar ist, damit habt ihr direkt die Auswahl zwischen den besten Filmen und Serien EVER!",Entdecke jetzt die besten Filme & Serien,https://www.o2online.de/e-shop/tarif/o2-free-unlimited-smart?zielgruppe=privatkunden&partnerId=O2_SOC_PO3_INT_111019&utm_source=Facebook&utm_medium=mf_influencer-performance&utm_content=O2_SOC_PO3_INT_111019&utm_term=qtraffic_SoU&utm_campaign=TiSch_0-na_SpoLo_Video_paid_all_20210322,LEARN_MORE,untitled,Sequence 1 (7).mp4,,CONVERSIONS,45-54,female
